smiles,0,1,2
CC1=CC2C(=O)C3CCNC2C13C,68719476735,"{4305732640: 1, 4437853216: 1, 4572070944: 1, 4572086305: 1, 4572332577: 1, 4572332578: 1, 4572336672: 2, 4573909536: 1, 4574167585: 1, 4574167586: 1, 4580196385: 1, 4706287649: 1, 4706292258: 1, 4706304033: 1, 4708388898: 1, 5511594531: 1, 5511598626: 1, 5513692192: 1, 5513692194: 2, 5645811745: 1, 5645812259: 1, 5645812768: 1, 5645812770: 1, 5646074401: 1, 5646074402: 1, 5646074410: 1, 5647647266: 1, 5647647274: 1, 8732557346: 1, 8732820009: 1, 8732820010: 1, 8732820512: 1, 8732820514: 1, 8732820522: 1, 13969408545: 1, 13969408546: 1, 13969408547: 1, 13969408553: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090430>
C1=C2C(=NN3CCNCC23)CO1,68719476735,"{4445978657: 1, 4446241313: 1, 4571824161: 1, 4574171681: 1, 4580458529: 1, 5513691681: 1, 5513695777: 1, 5645582377: 1, 5645828641: 1, 5647679521: 1, 5647909409: 1, 5656052257: 1, 5656052258: 1, 8732557866: 1, 8866775105: 1, 8867037249: 1, 8867041833: 1, 8867041834: 1, 8877265441: 1, 8877265450: 1, 9808663074: 1, 9808663081: 1, 9814949921: 1, 9814950433: 1, 9814950442: 1, 13027529258: 1, 13027529289: 1, 13029626402: 1, 13029626410: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0904a0>
CC1=NOC(=O)C2C1C(C#N)N2C,68719476735,"{4572074528: 2, 4572086816: 2, 4580459042: 2, 5645812258: 1, 5645812266: 1, 5645828640: 1, 5645828642: 1, 5662347306: 1, 6585336354: 1, 6585336362: 1, 6585352736: 1, 6585352738: 1, 8867037730: 2, 8867037738: 2, 9808658978: 2, 9823080994: 1, 10750018082: 1, 10750018114: 1, 13029884450: 1, 13029884482: 1, 13038015008: 1, 13038015010: 1, 13969408546: 1, 13969408578: 1, 13969440841: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090510>
CCC(CN)C1CN1C(C)=N,68719476735,"{4437852192: 1, 4437852705: 2, 4446245408: 1, 4572069920: 1, 4572086817: 1, 4580458530: 1, 4580463136: 1, 5654200354: 1, 5654200865: 1, 5654200866: 1, 8598340129: 1, 8598340130: 1, 8866775586: 1, 8867037729: 2, 9674457633: 1, 9674457634: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090580>
CCC(C(=O)NO)C(=O)NC=N,68719476735,"{5519725090: 1, 5645811744: 2, 8734917153: 2, 8734917162: 2, 9674194986: 1, 12901700130: 1, 13969408545: 2, 13969408554: 2, 13969424425: 1, 13969424480: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0905f0>
Cc1cc(=O)n2c(n1)CC(=O)N2C,68719476735,"{4439966240: 1, 5647651360: 1, 5656039968: 1, 5656039969: 1, 5656039977: 1, 5656302113: 1, 5656302121: 1, 5656314400: 2, 5656314410: 2, 8869134378: 1, 8877527585: 1, 8877527593: 1, 9808658474: 1, 9808662570: 1, 9808679466: 1, 9808679490: 1, 9942876202: 1, 9942880298: 1, 9942896682: 1, 9949172257: 1, 13969408042: 1, 13969412138: 1, 13969424928: 1, 13969424970: 1, 13969429034: 1, 13969429058: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090660>
C=CC1=C(N)CN(C)C1=O,68719476735,"{5513695777: 1, 5645566496: 1, 5647913000: 2, 5647913505: 1, 5647925792: 1, 5647925793: 1, 5654200362: 1, 8600703529: 1, 8600703530: 1, 8866779690: 1, 8866779712: 1, 8869138985: 1, 8869138986: 1, 13969412649: 1, 13969412650: 1, 13969424928: 1, 13969424929: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0906d0>
CC1(C)C2NC3CCCNC3C21,68719476735,"{4571807777: 1, 4572069921: 1, 4572070433: 1, 4572070434: 1, 4572070944: 6, 4572086305: 2, 4572332578: 1, 4580196385: 1, 4580196897: 1, 4580196898: 2, 4706288162: 2, 4706288163: 1, 4706304034: 1, 8732557345: 1, 8732819489: 1, 8732820001: 1, 8732820002: 3, 8732820003: 2, 8732820033: 1, 8732820512: 2, 8732820514: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090740>
NC1C=NNCCC2(CC2)C1,68719476735,"{4438114337: 7, 4571808801: 3, 4706025507: 1, 5511594019: 1, 5521834017: 1, 8598601763: 1, 8732557347: 1, 8743047202: 1, 9808396833: 1, 9808396864: 1, 9814687777: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0907b0>
CC1C2N1C=C(C(=N)NN)C21CC1,68719476735,"{4572070945: 2, 4572332065: 2, 4580459040: 1, 4580459042: 1, 4706025507: 1, 4706288160: 1, 4706304546: 1, 5513692193: 2, 5513692194: 1, 5519983136: 1, 5519983138: 2, 5519983139: 1, 5646073889: 2, 5646074402: 1, 5647663650: 2, 5647909921: 2, 5647909922: 1, 8606732842: 1, 8734921251: 1, 8734921257: 1, 8867037728: 1, 8867037731: 1, 8867038241: 2, 8867038250: 1, 8868876835: 1, 8868876842: 1, 9674445347: 1, 9674445353: 1, 9674457152: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090820>
CN1CC2(C)C=CCC2C1=NN,68719476735,"{4437853216: 1, 4438114849: 1, 4574183968: 1, 4574183969: 1, 4706042400: 1, 4708126753: 1, 5511332387: 1, 5511856673: 1, 5513429026: 1, 5513430048: 1, 5513430049: 1, 5513430050: 1, 5645811753: 1, 5645812768: 1, 5645812769: 1, 5645812777: 1, 5654200355: 1, 8608829986: 1, 8866776096: 1, 8866776098: 1, 8866776105: 1, 8869134881: 1, 8869134883: 1, 8869154880: 1, 9808658977: 1, 9808658979: 1, 9808675360: 1, 9808675361: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090890>
CNC(=S)N1C2CC3CC(N3)C21,68719476735,"{4571808289: 2, 4572069922: 2, 4572070433: 2, 4580196897: 3, 4580196898: 1, 4580459041: 1, 4580459042: 1, 5654200865: 1, 5654200866: 3, 8732819490: 3, 8732820002: 1, 8734933538: 2, 8867037218: 1, 8867037729: 2, 8867037730: 1, 8867037761: 1, 8867037762: 1, 8869150752: 1, 31149293600: 1, 31149294114: 2}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090900>
C=CC1(O)CC12C(C)C(=O)NN2C,68719476735,"{4438114848: 1, 4438131232: 1, 4572333089: 1, 4572348960: 1, 4706026530: 1, 4706549795: 1, 4706550304: 1, 4706566688: 1, 5379212321: 1, 5379212323: 1, 5511856163: 1, 5511857185: 1, 5511857186: 1, 5645812769: 1, 5645812771: 1, 5653955104: 1, 5653955107: 1, 8734917152: 1, 8734917155: 1, 8741209121: 1, 8741209122: 1, 8741209123: 1, 8867299363: 1, 8867299872: 1, 8867299882: 1, 8867300385: 1, 8867300393: 1, 8875168290: 1, 12893831203: 1, 12893832225: 1, 12893832226: 1, 12893832258: 1, 12893835304: 1, 13969408544: 1, 13969408547: 1, 13969424450: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090970>
CC12C(O)C3C4CN5CC(C5C41)N32,68719476735,"{4571824673: 2, 4572070433: 3, 4572070434: 3, 4572070944: 3, 4572086817: 4, 4572332578: 3, 4580458530: 2, 4580459041: 1, 4580459042: 3, 4580459552: 2, 4580459554: 4, 4706288161: 1, 4706288162: 3, 4714676769: 1, 4714676770: 3, 8866775586: 3, 8867037250: 1, 8867037729: 2, 8867037730: 3, 8867037731: 2, 8867037762: 1, 8867299874: 3, 12893569570: 1, 12893569602: 1, 12893570080: 1, 12893570082: 1, 12893570114: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0909e0>
CCCC1=CSC2=NOC(=N)NN12,68719476735,"{5513691169: 1, 5645549600: 1, 5654204961: 1, 5654204969: 1, 5654216746: 2, 5662347306: 1, 5695885354: 1, 8741212705: 1, 8741212713: 1, 8869134369: 1, 8869232681: 1, 9674457154: 1, 9808675370: 1, 9808675393: 1, 9808756777: 1, 9823081025: 1, 9823081032: 1, 13029900354: 1, 13038015042: 1, 30209495585: 1, 30209495618: 1, 30209770026: 1, 30209770049: 1, 30209773665: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090a50>
CCc1nc(C)oc(=O)c1CC#N,68719476735,"{4439953953: 1, 5647908896: 1, 5647913505: 1, 5656039968: 1, 5656039969: 1, 5656039978: 1, 5664428576: 1, 5664428586: 1, 6585078314: 2, 9808658464: 1, 9808663073: 1, 9808663082: 1, 9808695338: 1, 10750017578: 1, 13969412641: 1, 13969412650: 1, 13969444906: 1, 14103630369: 1, 14103630378: 1, 14103646250: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090ac0>
CC1CC2C3=C(CNC3)C3NC3C12,68719476735,"{4439949857: 1, 4439953953: 1, 4571808288: 1, 4572069922: 2, 4572070432: 2, 4572070433: 4, 4572070434: 2, 4572074529: 2, 4574171681: 2, 4574171682: 1, 4580196898: 2, 5645565985: 2, 5645811746: 1, 5645812258: 3, 5645828130: 1, 5647909409: 1, 5647909410: 2, 8732561954: 2, 8732561962: 2, 8732820002: 3, 8732820010: 1, 8732824097: 1, 8732824106: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090b30>
C=C(C)C1NC1CC(=O)C(C)NC,68719476735,"{4311761440: 1, 4439949856: 1, 4572074528: 1, 4574167074: 1, 4580196897: 1, 4580196898: 1, 5379473954: 1, 5645550114: 1, 5645812257: 1, 5645828128: 1, 5645828130: 1, 8732819498: 1, 8732820001: 1, 8732820010: 1, 8732824096: 1, 8732824097: 1, 8732824104: 1, 13969408034: 1, 13969408544: 1, 13969408577: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090ba0>
C=CC(OCC)=C(C)OCC1CN1,68719476735,"{4445979169: 1, 4454371872: 1, 4580196386: 1, 5513695776: 1, 5513723937: 1, 5647913000: 1, 5647941665: 2, 5662326816: 1, 5662326818: 1, 8732557857: 1, 13027525153: 1, 13027525185: 1, 13029888040: 1, 13029888544: 1, 13029888553: 1, 13029888609: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090c10>
O=C1C2CC3=C4OC(O3)C1C42,68719476735,"{4572070433: 1, 4572070434: 1, 4574167585: 1, 4574167586: 3, 4574171681: 1, 4588589601: 1, 4588589602: 1, 5645550114: 1, 5645811754: 1, 5645812257: 1, 5645812258: 3, 5645812266: 2, 5647908898: 1, 5647909410: 2, 5647941666: 2, 5662327330: 2, 13027787298: 2, 13027787306: 2, 13027819562: 2, 13029883938: 1, 13029884450: 2, 13029888545: 1, 13029888546: 1, 13029888609: 1, 13969408545: 1, 13969408546: 3}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090c80>
CNC1COC2=COC3CC3C2C1,68719476735,"{4437852705: 1, 4437868576: 2, 4571808289: 1, 4572069922: 3, 4572070433: 2, 4574199841: 1, 5513691681: 1, 5513691682: 1, 5513723937: 1, 5528109601: 1, 5528109602: 1, 5645811746: 1, 5645812257: 1, 5645812258: 1, 5647679522: 1, 5662326818: 1, 8732819490: 1, 13027525153: 1, 13027525185: 1, 13027786786: 1, 13027787297: 1, 13027787298: 1, 13029626402: 1, 13029884449: 1, 13029884450: 1, 13029888097: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090cf0>
CC1(N)C(N)C12CC1CC3CC1N32,68719476735,"{4437852705: 2, 4438115360: 1, 4571808289: 3, 4572069922: 2, 4572332066: 1, 4572333088: 1, 4572333089: 1, 4580459041: 3, 4580459042: 1, 4580459553: 2, 4580459554: 2, 4706026017: 1, 4706026018: 1, 4706288672: 1, 4706288673: 1, 4706549794: 1, 4706550307: 1, 4706566690: 2, 4714676769: 3, 4714676770: 1, 8598602784: 1, 8598602785: 1, 8598602787: 2, 8598864419: 1, 8598864448: 1, 8598864929: 1, 8598864930: 1, 8867037218: 3, 8867037729: 2, 8867299362: 1, 8867299875: 1, 8867299904: 1, 8867300384: 1, 8867300386: 1, 8867300416: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090d60>
CC12CN1CC1(C2)C(=O)N=CN1N,68719476735,"{4446241824: 2, 4446241825: 3, 4706026528: 1, 4706026529: 2, 4706042401: 2, 4714676259: 2, 5519983649: 2, 5521822243: 1, 5646073891: 1, 5646090793: 1, 8606991393: 2, 8606991402: 1, 8866776096: 1, 8866776097: 2, 8866776106: 1, 8867299363: 2, 8867299394: 1, 8868892714: 1, 9808413219: 1, 9808413248: 1, 9808659489: 2, 9808659522: 1, 13969409057: 2, 13969409090: 1, 13969428521: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090dd0>
CC1C2C(O)C1C1(NC=N)CC21,68719476735,"{4572070432: 3, 4572070433: 2, 4572070434: 6, 4572070945: 3, 4572332066: 1, 4572332577: 1, 4572332578: 3, 4706026018: 1, 4706287651: 1, 4706288160: 1, 4706288162: 4, 5519721505: 1, 5519721506: 2, 8733081634: 1, 8733082145: 1, 8733082146: 3, 9674194979: 1, 12893569570: 3, 12893569571: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090e40>
CC1(N)CC2(C)COC1CC2CO,68719476735,"{4437853216: 3, 4438114849: 5, 4454367777: 1, 4571808289: 1, 4706026528: 2, 4706026529: 1, 4706026530: 2, 4706058274: 1, 4706287650: 2, 4706320417: 1, 8598863907: 1, 8598864417: 1, 12893307425: 1, 12893307427: 1, 13027525664: 1, 13027525665: 1, 13027525666: 1, 13027786786: 1, 13027787808: 1, 13027787809: 1, 13027787840: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090eb0>
C#CC(N)c1nsc(CO)c1OC,68719476735,"{5647913505: 1, 5647913506: 1, 5647941664: 2, 5697998890: 1, 6455050794: 1, 6585340458: 1, 8598606378: 1, 8598609968: 1, 9808658993: 1, 9808659008: 1, 9808663082: 1, 9858732577: 1, 9858732586: 1, 12893311530: 1, 13029888545: 1, 13029888546: 1, 13029888585: 1, 31283495008: 1, 31283499562: 1, 31283499617: 1, 31291626018: 1, 31291626026: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090f20>
CC=CC(C#N)C(O)(C=O)C=CC,68719476735,"{4573909024: 1, 4708126752: 1, 5511856681: 2, 5513429539: 1, 5513430050: 1, 5513430057: 1, 6585336873: 2, 6585339945: 1, 10750018083: 1, 10750018089: 1, 12893831721: 1, 12893831729: 1, 12893835305: 1, 13969146914: 1, 13969146921: 1, 13969146976: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d090f90>
CC(=CC#CC=NO)C(=O)C1CN1,68719476735,"{4574171680: 1, 4580196386: 1, 5513695778: 1, 5515534377: 1, 5645828129: 1, 5647909409: 1, 6587175456: 1, 6587175466: 1, 6589272106: 1, 8732557866: 1, 8732824106: 1, 9808404529: 1, 12903796785: 1, 13969408545: 1, 13969408577: 1, 13969412640: 1, 13969412649: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091000>
CC1=C(C2CN2C)C=NC1=O,68719476735,"{4437869088: 1, 4571824672: 1, 4574171680: 1, 4580458530: 1, 5513691681: 1, 5513695776: 1, 5645828640: 1, 5645828641: 1, 5647909409: 1, 5647913506: 1, 5647913513: 1, 5647929385: 1, 5656039466: 1, 8866775594: 1, 8867041833: 1, 8867041834: 1, 9808400930: 1, 9808400938: 1, 9808663072: 1, 9808663082: 1, 13969412640: 1, 13969412650: 1, 13969428521: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091070>
CCC1CC2C1C(=O)N=C(C)N2O,68719476735,"{4437852192: 1, 4571808289: 1, 4572069920: 1, 4572069922: 2, 4572070433: 3, 4580463136: 1, 5645812257: 3, 5654200865: 1, 5654200866: 1, 5656039968: 1, 5656039970: 1, 8867037218: 1, 8867037730: 1, 8867037738: 1, 8869154858: 1, 9808658978: 2, 9808675362: 1, 12901958177: 1, 12901958178: 1, 12901962272: 1, 12901962313: 1, 13969408546: 2, 13969428522: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0910e0>
C=C(C(C)CN)C1CC1C(O)CO,68719476735,"{4437852705: 1, 4572069922: 2, 4572070433: 2, 4574167584: 1, 4574167585: 2, 4574167586: 1, 5379473952: 1, 5379473953: 2, 5379473954: 1, 5645811746: 1, 5645812257: 1, 5645812258: 1, 8598340128: 1, 8598340138: 1, 12893307426: 1, 12893569120: 1, 12893569569: 1, 12893569570: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091150>
CC1(ON=CCCN)CC1C1CN1,68719476735,"{4437852705: 1, 4437853216: 1, 4571808800: 1, 4572070944: 1, 4572070945: 1, 4572086305: 1, 4580196386: 1, 4706026018: 1, 4706287651: 1, 4706288161: 1, 5521850403: 1, 8598339625: 1, 8732557858: 1, 8732820001: 1, 8732820003: 1, 9808396321: 1, 9823077408: 1, 9823077409: 1, 9823077410: 1, 13028048930: 1, 13028049441: 1, 13028049442: 1, 13038014497: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0911c0>
CC1=CC23CN4CC2C4C(CC1)N3,68719476735,"{4437594656: 1, 4438114849: 1, 4571824673: 1, 4572069921: 1, 4572070433: 2, 4572070945: 1, 4572086817: 4, 4580197409: 1, 4580197410: 1, 4580458530: 1, 4706042401: 1, 4706042402: 1, 4706288162: 1, 4708127264: 1, 4708127265: 1, 4714414625: 1, 4714414626: 1, 5511856673: 1, 5511856674: 1, 5511872546: 1, 5513691169: 1, 5645549602: 1, 5647647777: 1, 5647647778: 1, 8732819489: 1, 8732820002: 1, 8733082145: 1, 8733082146: 1, 8733085738: 1, 8866775586: 1, 8866775587: 1, 8866776098: 1, 8866776105: 1, 8866776129: 1, 8867037729: 2, 8867037731: 1, 8867037761: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091230>
CC1NC(=O)CC2(CN2C=O)C1N,68719476735,"{4446241825: 1, 4572070945: 2, 4572348961: 1, 4580200993: 1, 4706288160: 1, 4714676259: 1, 5519982627: 1, 5519983649: 2, 5519983650: 1, 5645550625: 1, 5645550626: 1, 5653938720: 1, 5653938722: 1, 8598602272: 1, 8598602785: 2, 8732820003: 1, 8732820032: 1, 8734916643: 1, 8866776097: 1, 8866776098: 1, 8867299370: 1, 8867299874: 1, 8867299904: 1, 13969162785: 1, 13969162787: 1, 13969408035: 1, 13969424418: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0912a0>
CC(=O)C1(O)C2CN(C)C3C(O2)C31,68719476735,"{4571824672: 1, 4572070434: 1, 4572086816: 2, 4572086817: 2, 4572332577: 1, 4572332578: 2, 4572336672: 2, 4580458530: 1, 4588585505: 1, 4588585506: 2, 4706288162: 2, 4706320418: 1, 5646074401: 1, 5646074402: 2, 8866775587: 1, 8867037730: 2, 8867037731: 1, 12893831713: 1, 12893831714: 2, 12893835808: 1, 13027786818: 1, 13027787298: 2, 13027787299: 1, 13027787330: 1, 13027787810: 1, 13027787818: 1, 13027787872: 1, 13969409058: 2, 13969409120: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091310>
C=C(CCO)C(C#CC)=CC(=N)N,68719476735,"{5379473441: 1, 5513695777: 1, 5513695784: 1, 5647908897: 1, 5647913002: 1, 5649752096: 1, 6587437098: 1, 6587437601: 1, 6587437608: 1, 6589272617: 1, 6589272618: 1, 8600703018: 1, 9674444842: 1, 12893306922: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091380>
CC(C)=CC1CN=CNC1CN,68719476735,"{4437852705: 1, 4573909536: 2, 5511594529: 1, 5519720993: 1, 5519720994: 1, 5521817634: 1, 5647647265: 1, 5647647266: 1, 8598340130: 1, 8732819520: 1, 8732820001: 1, 8732820009: 1, 8734674977: 1, 9806299682: 1, 9806299689: 1, 9808412706: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0913f0>
CNCC1=CC(C)=NOC(=N)N1,68719476735,"{5645565984: 1, 5647651360: 1, 5647651361: 1, 5653942817: 1, 5653942825: 1, 5662347306: 1, 8732561961: 1, 8734916673: 1, 8734920746: 1, 9674457130: 1, 9808662570: 1, 9823081025: 1, 9823081032: 1, 13029900330: 1, 13038015008: 1, 13038015017: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091460>
Cc1ccc(=O)cc2cccnc12,68719476735,"{5513433632: 1, 5513695273: 2, 5647650857: 1, 5647650858: 1, 5647651369: 2, 5647913001: 2, 5647913002: 1, 5647913504: 1, 5647913513: 3, 5647929385: 2, 5656039465: 1, 9808400425: 1, 9808663072: 1, 9808663081: 3, 13969412137: 1, 13969412138: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0914d0>
NC1C=CC2N3C4CCC(C43)C12N,68719476735,"{4571807778: 1, 4572069921: 2, 4572070433: 2, 4572332577: 2, 4572332578: 2, 4573909026: 1, 4580459041: 2, 4580459042: 4, 4706287649: 1, 4706288162: 1, 4706304546: 2, 5511595042: 4, 5511610914: 2, 5513429539: 2, 8598602786: 2, 8598605865: 1, 8598864417: 1, 8598864418: 1, 8598864425: 2, 8598864448: 1, 8867037217: 1, 8867037729: 2, 8867037730: 1, 8867037731: 1, 8867037762: 1, 8867038242: 2, 8867038272: 1, 8867041321: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091540>
C#CC1(CN)OC(C)CC1=CC=C,68719476735,"{4439950369: 1, 4588586017: 1, 4708384802: 1, 4722803232: 1, 4722803233: 1, 5513433633: 1, 5513433635: 1, 5513691170: 1, 5513692193: 1, 5645550112: 1, 5646106658: 1, 5647650856: 1, 6455051297: 1, 6455051306: 1, 6585602593: 1, 6585602601: 1, 6585630754: 1, 8598340650: 1, 8598340657: 1, 13027786794: 1, 13028048960: 1, 13028053537: 1, 13028053545: 1, 13028057136: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0915b0>
C=CC1=NCC2CC2(N)C2CN12,68719476735,"{4438114849: 2, 4572332066: 2, 4572332577: 3, 4580458530: 1, 4706026017: 1, 4706304545: 1, 5513708065: 1, 5513708066: 1, 5513711649: 1, 5654200354: 1, 5654200865: 1, 5654200867: 1, 5656035362: 1, 8598863906: 1, 8598864417: 3, 8866775587: 1, 8867038241: 1, 8867038242: 1, 8867038272: 1, 8869138472: 1, 8869154849: 1, 9806299681: 1, 9806299683: 1, 9808662568: 1, 9808675361: 1, 9808675362: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091620>
Cc1nc2[nH]c3nn(O)cc3c2o1,68719476735,"{5647913513: 1, 5647913514: 1, 5656039968: 1, 5656039978: 3, 5656056361: 1, 5664428576: 1, 5664428586: 2, 9808663081: 2, 9808663082: 4, 9808678954: 3, 9808695338: 1, 9817051178: 1, 9942618666: 2, 9951007274: 1, 9951007305: 1, 12904058922: 1, 12904075306: 1, 14103630377: 1, 14103630378: 1, 14103630409: 2, 14103646250: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091690>
CNC1C(C)N(C=O)CC12CC2O,68719476735,"{4438114849: 1, 4446241312: 1, 4571808801: 1, 4572070945: 2, 4572086304: 1, 4572086817: 1, 4572332066: 1, 4572332577: 1, 4572332578: 1, 4706042402: 1, 4706287651: 1, 4706288160: 1, 4706304032: 1, 5519982627: 1, 5519983136: 1, 5519983138: 1, 8732820000: 1, 8732820513: 2, 8732820514: 1, 8866776097: 1, 8866776098: 2, 8867037731: 1, 8867037761: 1, 12893569059: 1, 12893570081: 2, 12893570082: 1, 13969162785: 1, 13969162786: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091700>
C=C1OC=C(NC=N)C1(C)C(=N)N,68719476735,"{5379474464: 1, 5513692192: 1, 5519725091: 1, 5519725097: 1, 5528113699: 1, 5528113704: 1, 5646078504: 2, 5646078505: 2, 5662330922: 1, 8600699936: 1, 8600699946: 2, 8734917664: 1, 8734917674: 2, 9674194986: 1, 9674441760: 1, 9674441770: 2, 13029626403: 1, 13029626433: 1, 13029884960: 1, 13029884970: 2}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091770>
C=C(C=O)N(C=O)CC(C)(C)C#N,68719476735,"{5379490337: 1, 5513708065: 1, 5519982627: 1, 5519987240: 1, 5519987241: 1, 5654200355: 1, 8866776096: 2, 8866776113: 1, 10750018592: 2, 10750018593: 1, 13969150504: 1, 13969150530: 1, 13969162785: 1, 13969162794: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d0917e0>
CCC1(C)C2NCC3(N)CCOC231,68719476735,"{4303896608: 1, 4438114337: 1, 4572332064: 1, 4572333088: 1, 4572333089: 3, 4572364833: 1, 4706041890: 1, 4706288672: 1, 4706288673: 1, 4706304033: 2, 4706549792: 1, 4706549793: 1, 4706550307: 2, 4706550816: 1, 4706550817: 3, 4706550818: 1, 4706582561: 2, 4722802721: 1, 8598863905: 1, 8598864930: 1, 8598864931: 1, 8732558369: 1, 8732558371: 1, 8732558400: 1, 8732820512: 1, 8732820513: 1, 8732820515: 3, 13027524643: 1, 13028049443: 1, 13028049473: 1, 13028049952: 1, 13028049953: 3, 13028049954: 1, 13028049984: 1}",<rdkit.DataStructs.cDataStructs.LongSparseIntVect object at 0x11d091850>
