smiles,0,1,2
CC12OCC1(O)C(C)(C)N(O)C2=O,8388608,"{541730: 1, 541732: 2, 558115: 3, 590881: 3, 590882: 3, 590883: 3, 590913: 1, 590914: 2, 590977: 2, 590978: 1, 705570: 1, 705571: 2, 705603: 1, 705665: 1, 705666: 2, 1098786: 2, 1098787: 1, 1098819: 1, 1098881: 1, 1098882: 2, 1099105: 1, 1590307: 5, 1590308: 1, 1590338: 1, 1590340: 1, 1590401: 1, 1590402: 3, 1590403: 2, 1590626: 1, 1590627: 1, 1591393: 1, 1591395: 1, 1592356: 1, 1606690: 1, 1606692: 2, 1606721: 1, 1606785: 1, 1606786: 1, 1606787: 1, 1607010: 1, 1607779: 1, 1608739: 1, 1608740: 1, 1721379: 1, 1721380: 2, 1721412: 1, 1721474: 1, 1721475: 2, 1721697: 1, 1722466: 1, 1723427: 1, 1723428: 1, 1723459: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3840>
Cc1nc2c(s1)C=CC2(N)CN,8388608,"{558117: 1, 590884: 1, 590913: 1, 689188: 1, 689189: 1, 689218: 1, 689219: 1, 689281: 1, 689282: 1, 689473: 1, 705569: 1, 705571: 2, 705602: 1, 705603: 1, 705604: 1, 705665: 1, 705666: 1, 705667: 1, 705857: 1, 705858: 3, 705859: 1, 705860: 1, 705889: 1, 705890: 2, 1066021: 1, 1066022: 1, 1066049: 1, 1066050: 1, 1066113: 1, 1066114: 1, 1066306: 1, 1066307: 2, 1066308: 1, 1066338: 1, 1066339: 2, 1066340: 2, 1066341: 1, 1067043: 1, 1213474: 1, 1213507: 1, 1213570: 1, 1213763: 2, 1213793: 2, 1213794: 1, 1214499: 1, 1214500: 1, 3834914: 1, 3834948: 1, 3835011: 1, 3835202: 1, 3835203: 1, 3835233: 2, 3835234: 1, 3835940: 1, 3835941: 1, 3836226: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff38b0>
CCC1C2CCC13ON=CC3OC2,8388608,"{558113: 1, 558116: 3, 558145: 1, 558146: 1, 558147: 4, 574498: 1, 574499: 1, 574500: 1, 574529: 3, 574530: 7, 574531: 2, 574561: 1, 574562: 1, 574563: 1, 590883: 1, 590913: 1, 590914: 2, 590915: 1, 590945: 2, 590946: 1, 689189: 1, 689219: 2, 689220: 2, 689249: 1, 689251: 1, 689252: 1, 689282: 1, 1213477: 1, 1213507: 1, 1213508: 3, 1213538: 1, 1213539: 1, 1213540: 1, 1213570: 1, 1213761: 1, 1606692: 1, 1606693: 1, 1606721: 1, 1606722: 1, 1606723: 4, 1606724: 2, 1606753: 1, 1606754: 3, 1606755: 2, 1606785: 1, 1606786: 1, 1606978: 2, 1608001: 1, 1608003: 1, 1608771: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3920>
Cn1c(=O)ccc(=O)c(=N)[nH]c1=S,8388608,"{689187: 1, 689188: 1, 689473: 1, 705570: 2, 705572: 1, 705573: 1, 705857: 2, 705858: 3, 705859: 2, 705860: 1, 705889: 1, 705890: 2, 705891: 2, 705892: 1, 1197093: 1, 1197379: 1, 1197380: 1, 1197409: 1, 1197410: 1, 1197411: 1, 1197413: 1, 1213475: 1, 1213763: 1, 1213764: 1, 1213793: 2, 1213794: 1, 1213795: 1, 1214754: 1, 1229857: 1, 1230146: 1, 1230147: 1, 1230177: 2, 1230179: 1, 1230180: 1, 1231140: 1, 1231170: 1, 1721379: 1, 1721382: 1, 1721666: 2, 1721667: 2, 1721697: 2, 1721698: 1, 1721699: 1, 1721700: 3, 1721701: 1, 1722659: 1, 1722662: 1, 1722691: 1, 1722692: 1, 1722722: 1, 1722725: 1, 1723685: 1, 3818531: 1, 3818820: 1, 3818821: 1, 3818849: 1, 3818851: 2, 3818852: 1, 3819812: 1, 3819842: 1, 3819874: 1, 3820836: 1, 3820837: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3990>
C=C1OC2C3CC4C1C2C(C)(N)C34,8388608,"{558116: 1, 574498: 2, 574499: 4, 574529: 2, 574530: 3, 574531: 1, 574561: 6, 574562: 7, 574563: 2, 590881: 1, 590915: 1, 590945: 2, 590946: 4, 672805: 1, 672836: 1, 672866: 1, 672867: 3, 672868: 2, 672900: 1, 705572: 1, 705603: 1, 705633: 1, 705634: 3, 705635: 2, 705667: 1, 705825: 1, 1066018: 1, 1066052: 1, 1066082: 2, 1066083: 4, 1066113: 1, 1066277: 1, 1066340: 1, 1606692: 1, 1606723: 1, 1606753: 1, 1606754: 3, 1606755: 2, 1606787: 1, 1606946: 1, 1607009: 1, 1607716: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3a00>
C#CC1OC(C)C2C=CC1(N)CC2,8388608,"{558115: 1, 558116: 1, 558145: 1, 574497: 1, 574498: 1, 574499: 1, 574529: 1, 574530: 3, 574531: 2, 574561: 1, 574562: 1, 574563: 1, 590884: 1, 590913: 1, 590914: 1, 590945: 1, 590947: 2, 689187: 1, 689188: 1, 689218: 2, 689219: 2, 689249: 1, 689250: 3, 689251: 2, 689281: 1, 689282: 1, 689473: 1, 803877: 1, 803908: 1, 803909: 1, 803938: 1, 803940: 1, 803941: 1, 803971: 1, 804164: 1, 804165: 1, 820260: 1, 820291: 1, 820292: 1, 820321: 1, 820323: 1, 820324: 1, 820354: 1, 820547: 1, 820548: 1, 820769: 1, 1066021: 1, 1066050: 1, 1066051: 1, 1066082: 1, 1066084: 2, 1066113: 1, 1066306: 1, 1066307: 1, 1066532: 1, 1066563: 1, 1606690: 1, 1606723: 2, 1606753: 2, 1606754: 1, 1606786: 1, 1606979: 2, 1607203: 1, 1607234: 1, 1607715: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3a70>
CC1(N)C2C3CN4CC(N)(CC24)C31,8388608,"{558116: 3, 558146: 2, 558147: 1, 574498: 2, 574499: 2, 574529: 2, 574530: 7, 574531: 3, 574561: 3, 574562: 2, 574563: 1, 590881: 1, 590883: 1, 590913: 2, 590915: 4, 590945: 3, 590946: 4, 590947: 1, 590978: 1, 1066018: 1, 1066020: 1, 1066050: 2, 1066052: 4, 1066082: 3, 1066083: 4, 1066084: 1, 1066113: 2, 1066115: 2, 1067044: 1, 1098788: 1, 1098817: 2, 1098818: 1, 1098849: 1, 1098850: 2, 1098851: 1, 1098882: 1, 1098883: 1, 1099811: 1, 1099812: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3ae0>
CC1NC2C3OC3C1(O)C2N,8388608,"{574497: 1, 574499: 3, 574500: 1, 574561: 3, 574562: 6, 574563: 1, 590882: 1, 590945: 3, 590946: 2, 1066020: 1, 1066081: 1, 1066082: 1, 1066083: 3, 1066114: 1, 1082402: 1, 1082465: 2, 1082466: 2, 1082467: 1, 1082498: 1, 1083427: 1, 1590307: 1, 1590370: 3, 1590371: 2, 1590401: 1, 1591331: 1, 1591363: 1, 1606692: 1, 1606753: 2, 1606754: 1, 1606755: 2, 1606786: 1, 1607716: 1, 1607747: 1, 1608739: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3b50>
CNCC(C)NCCNC=CC#N,8388608,"{541732: 1, 558114: 2, 558115: 1, 558116: 1, 558117: 1, 558118: 1, 558145: 1, 558147: 1, 558148: 1, 574497: 1, 574499: 1, 574529: 1, 574530: 1, 574531: 1, 689190: 1, 689191: 1, 689192: 1, 689193: 1, 689218: 1, 689219: 2, 689220: 1, 689222: 1, 689223: 1, 689253: 1, 689254: 1, 689473: 1, 820264: 1, 820266: 1, 820292: 1, 820293: 1, 820296: 1, 820327: 1, 820545: 1, 820546: 1, 1082401: 1, 1082402: 1, 1082403: 1, 1082404: 1, 1082405: 1, 1082407: 1, 1082433: 3, 1082434: 3, 1082436: 1, 1082437: 2, 1082465: 1, 1082466: 1, 1082468: 1, 1082689: 1, 1082690: 1, 1082692: 1, 1082693: 1, 1082695: 1, 1082696: 1, 1082947: 1, 1082950: 1, 1082953: 1, 1083459: 2, 1083462: 1, 1328169: 1, 1328171: 1, 1328197: 1, 1328198: 1, 1328201: 1, 1328232: 1, 1328450: 1, 1328451: 1, 1328705: 1, 1329220: 1, 1329223: 1, 1329226: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3bc0>
CC1=CC(NN=CC2CO2)C(=O)C1,8388608,"{558114: 1, 558120: 1, 558151: 1, 574499: 1, 574503: 1, 574529: 1, 574530: 1, 574533: 1, 574534: 1, 574564: 1, 689186: 1, 689190: 1, 689218: 2, 689221: 1, 689222: 1, 689249: 2, 689251: 1, 689253: 1, 689476: 1, 705569: 1, 705571: 1, 705601: 2, 705606: 1, 705607: 1, 705633: 1, 705634: 1, 705637: 1, 705638: 1, 705857: 1, 705858: 1, 705860: 1, 705861: 1, 705890: 1, 1082404: 1, 1082435: 1, 1082436: 1, 1082465: 1, 1082467: 1, 1082690: 2, 1082722: 1, 1082723: 1, 1213477: 1, 1213507: 1, 1213508: 1, 1213538: 2, 1213761: 1, 1213763: 1, 1213795: 1, 1213796: 1, 1214529: 1, 1606696: 1, 1606721: 1, 1606727: 1, 1606753: 1, 1606757: 1, 1606978: 1, 1606982: 1, 1607014: 1, 1607015: 1, 1607748: 1, 1608003: 1, 1721380: 1, 1721410: 1, 1721415: 1, 1721442: 1, 1721446: 1, 1721667: 1, 1721669: 1, 1721697: 1, 1721699: 1, 1722435: 1, 1722692: 1, 1723463: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3c30>
CC1NC2C3C(N)C3OC3C1C23O,8388608,"{574497: 1, 574498: 1, 574499: 2, 574500: 1, 574501: 2, 574561: 6, 574562: 7, 574563: 5, 574564: 3, 590883: 1, 590945: 3, 590946: 2, 590947: 2, 1066022: 1, 1066081: 1, 1066082: 2, 1066083: 1, 1066084: 1, 1066085: 2, 1066116: 1, 1082402: 1, 1082465: 2, 1082466: 2, 1082467: 3, 1082498: 1, 1083428: 1, 1590308: 1, 1590370: 3, 1590371: 2, 1590372: 2, 1590401: 1, 1591333: 1, 1591363: 1, 1606692: 1, 1606753: 2, 1606754: 3, 1606755: 2, 1606786: 1, 1607715: 1, 1607748: 1, 1608739: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3ca0>
CCN1C(C)C(C)C2C(CO)C21,8388608,"{541731: 1, 541732: 1, 541733: 1, 558113: 1, 558115: 1, 558116: 2, 558117: 2, 558148: 1, 574497: 2, 574498: 3, 574499: 6, 574500: 4, 574529: 1, 574530: 4, 574531: 4, 574532: 1, 574561: 5, 574562: 4, 574563: 1, 1098786: 2, 1098787: 1, 1098817: 1, 1098819: 1, 1098849: 2, 1098850: 3, 1590309: 1, 1590310: 2, 1590337: 1, 1590341: 1, 1590370: 1, 1590371: 2, 1590372: 1, 1590373: 1, 1591396: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3d10>
C=C1CC(C)CC(C(=O)O)=C1N,8388608,"{558114: 2, 558146: 1, 574497: 1, 574529: 2, 672804: 1, 672834: 1, 672836: 1, 672867: 1, 705571: 2, 705572: 2, 705601: 2, 705602: 3, 705603: 2, 705604: 1, 705634: 2, 705635: 2, 705825: 1, 705826: 1, 705827: 1, 705828: 1, 705889: 3, 705890: 2, 705891: 1, 1066021: 1, 1066051: 2, 1066084: 1, 1066275: 1, 1066337: 1, 1066338: 2, 1066339: 1, 1590309: 1, 1590339: 1, 1590341: 1, 1590372: 1, 1590565: 1, 1590625: 1, 1590626: 1, 1590627: 1, 1590628: 1, 1591332: 1, 1721381: 1, 1721411: 1, 1721413: 1, 1721444: 1, 1721637: 1, 1721697: 1, 1721698: 1, 1721699: 1, 1721700: 1, 1722404: 1, 1723426: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3d80>
CCC1C(C)C2CN1C2C1CN1,8388608,"{541732: 1, 558113: 1, 558115: 2, 558116: 1, 558117: 1, 558118: 1, 558147: 1, 558148: 1, 558149: 1, 574497: 1, 574498: 3, 574499: 2, 574500: 3, 574501: 1, 574529: 3, 574530: 5, 574531: 4, 574532: 3, 574561: 4, 574562: 4, 574563: 2, 1082405: 1, 1082406: 1, 1082433: 1, 1082436: 1, 1082437: 1, 1082465: 1, 1082466: 1, 1082467: 1, 1082468: 2, 1098787: 2, 1098817: 1, 1098818: 1, 1098819: 1, 1098849: 2, 1098850: 3, 1099843: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3df0>
CNCCC=CCC1CCC2NC12,8388608,"{558114: 1, 558115: 1, 558118: 1, 558120: 1, 558121: 1, 558145: 2, 558146: 1, 558147: 2, 558148: 1, 558149: 1, 558150: 2, 558151: 1, 574503: 1, 574504: 1, 574505: 1, 574529: 3, 574530: 5, 574531: 1, 574532: 1, 574533: 2, 574534: 2, 574535: 1, 574561: 2, 574562: 1, 689188: 1, 689189: 1, 689217: 2, 689218: 3, 689219: 2, 689220: 2, 689221: 1, 689250: 1, 689251: 2, 689252: 2, 689253: 1, 689473: 1, 1082401: 1, 1082409: 1, 1082433: 1, 1082434: 2, 1082435: 2, 1082437: 1, 1082438: 1, 1082439: 2, 1082440: 1, 1082465: 2, 1082466: 1, 1082470: 1, 1082471: 1, 1082472: 1, 1082691: 1, 1082692: 2, 1082693: 1, 1083464: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3e60>
CC(CC1(N)CCCOC1)C1CN1,8388608,"{558114: 1, 558115: 1, 558116: 2, 558117: 1, 558118: 1, 558145: 2, 558146: 5, 558147: 3, 558148: 1, 558149: 2, 558150: 1, 558151: 1, 574497: 1, 574498: 1, 574529: 2, 574530: 2, 574531: 2, 574532: 3, 574533: 2, 574534: 1, 574561: 1, 590883: 1, 590913: 3, 590914: 1, 590915: 1, 590916: 1, 590946: 1, 590947: 1, 1066020: 1, 1066050: 3, 1066051: 1, 1066052: 1, 1066053: 1, 1066083: 1, 1066084: 1, 1066113: 1, 1082403: 1, 1082433: 1, 1082435: 1, 1082437: 2, 1082438: 1, 1082439: 1, 1082465: 1, 1082466: 1, 1082500: 1, 1083429: 1, 1606693: 1, 1606721: 2, 1606722: 1, 1606723: 2, 1606726: 1, 1606756: 1, 1606757: 1, 1606786: 1, 1607715: 1, 1607750: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3ed0>
C=C1OC(CC)C2(CN)CC1N2,8388608,"{558113: 1, 558116: 2, 558146: 1, 558147: 2, 574498: 1, 574501: 1, 574529: 2, 574530: 2, 574531: 1, 574532: 1, 574563: 1, 590883: 1, 590913: 2, 590914: 1, 590945: 1, 590946: 1, 672805: 1, 672835: 1, 672836: 1, 672837: 1, 672866: 1, 672867: 1, 672900: 1, 705572: 1, 705602: 1, 705603: 1, 705604: 1, 705633: 1, 705634: 1, 705667: 1, 705825: 1, 1066021: 1, 1066049: 1, 1066051: 1, 1066052: 1, 1066083: 1, 1066084: 1, 1066114: 1, 1066278: 1, 1066341: 1, 1082404: 1, 1082434: 2, 1082435: 1, 1082465: 1, 1082466: 1, 1082497: 1, 1082659: 1, 1082722: 1, 1083427: 1, 1606691: 1, 1606722: 1, 1606723: 2, 1606753: 1, 1606754: 1, 1606786: 1, 1606946: 1, 1607009: 1, 1607716: 1, 1607747: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x121ff3f40>
N#CC1Cc2cn3nncc3n2C1,8388608,"{558146: 1, 574529: 2, 689218: 1, 689219: 2, 689220: 1, 689251: 1, 689252: 1, 689475: 1, 705601: 1, 705602: 2, 705603: 1, 705634: 1, 705635: 1, 705857: 2, 705858: 1, 705859: 1, 705890: 1, 820290: 2, 820321: 1, 820548: 1, 820549: 1, 820579: 1, 820580: 1, 1213508: 3, 1213509: 1, 1213541: 2, 1213761: 1, 1213762: 2, 1213763: 1, 1213794: 2, 1213795: 1, 1213796: 1, 1214022: 2, 1214785: 1, 1229889: 1, 1229890: 1, 1229891: 2, 1229922: 1, 1229924: 1, 1230145: 1, 1230146: 3, 1230177: 3, 1230178: 1, 1230403: 1, 1230405: 1, 1231169: 1, 1231170: 1, 1231171: 2, 1231202: 1, 1328195: 2, 1328226: 1, 1328453: 1, 1328454: 1, 1328484: 1, 1328485: 1, 1328705: 1, 1329479: 2, 1329508: 1, 1329510: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c040>
CC1C2C=COC3OCC(N2)C31C,8388608,"{541731: 1, 558115: 1, 558116: 1, 574497: 1, 574498: 4, 574499: 3, 574529: 1, 574530: 1, 574531: 2, 574561: 1, 574562: 4, 574563: 1, 590881: 1, 590882: 1, 590914: 1, 590945: 3, 590946: 1, 689187: 1, 689188: 3, 689220: 2, 689249: 1, 689250: 3, 689251: 3, 689252: 1, 689283: 2, 689473: 1, 1082403: 2, 1082434: 1, 1082465: 2, 1082466: 1, 1082467: 1, 1082498: 1, 1082690: 1, 1082691: 1, 1606691: 2, 1606692: 2, 1606721: 1, 1606723: 1, 1606753: 2, 1606754: 1, 1606755: 4, 1606756: 1, 1606786: 2, 1606977: 1, 1606978: 1, 1606979: 1, 1606980: 1, 1607747: 1, 1607748: 1, 1608770: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c0b0>
C#CC(CC#N)=C(C#N)C1CCO1,8388608,"{558145: 1, 558148: 1, 558149: 1, 574529: 1, 574530: 1, 574531: 1, 705601: 1, 705602: 2, 705603: 2, 705604: 1, 705633: 1, 705634: 1, 705889: 1, 803907: 1, 803909: 1, 803910: 1, 803940: 1, 804194: 1, 804195: 1, 820289: 1, 820290: 1, 820291: 2, 820292: 2, 820293: 2, 820294: 1, 820322: 1, 820323: 1, 820324: 1, 820577: 2, 820578: 3, 820579: 1, 820769: 1, 820772: 2, 820803: 2, 820804: 1, 1328194: 1, 1328196: 2, 1328197: 1, 1328198: 1, 1328199: 1, 1328227: 1, 1328229: 1, 1328482: 1, 1328483: 2, 1328484: 1, 1328677: 2, 1328705: 2, 1328708: 2, 1328709: 2, 1329702: 1, 1606721: 1, 1606722: 1, 1606724: 1, 1606753: 1, 1607010: 1, 1607011: 1, 1607205: 1, 1607235: 1, 1607236: 1, 1607237: 1, 1608228: 1, 1608230: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c120>
CC12CNC3CC3C(C=CCN1)C2,8388608,"{558114: 2, 558115: 1, 558117: 1, 558146: 1, 558147: 4, 558149: 1, 574499: 1, 574500: 2, 574529: 3, 574530: 3, 574531: 4, 574532: 1, 574533: 1, 574561: 2, 574562: 1, 590881: 1, 590913: 2, 590914: 1, 590916: 1, 590946: 1, 590947: 2, 689188: 2, 689217: 1, 689218: 2, 689219: 2, 689220: 3, 689249: 1, 689250: 2, 689251: 2, 689252: 1, 689283: 2, 689473: 1, 1082402: 1, 1082403: 1, 1082433: 2, 1082434: 3, 1082435: 1, 1082436: 1, 1082437: 1, 1082465: 1, 1082466: 1, 1082467: 2, 1082468: 2, 1082497: 1, 1082498: 1, 1082690: 1, 1082691: 1, 1082692: 1, 1082693: 1, 1083459: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c190>
CC1(N)CNN(C=O)C1C1CC1,8388608,"{558114: 1, 558116: 2, 558145: 1, 558148: 2, 574498: 1, 574499: 1, 574529: 2, 574530: 3, 574531: 1, 574561: 1, 590881: 1, 590913: 1, 590915: 2, 590945: 1, 590946: 1, 689188: 1, 689219: 1, 689220: 2, 689250: 1, 689251: 1, 689283: 1, 1066018: 1, 1066050: 1, 1066052: 2, 1066082: 1, 1066083: 1, 1066113: 1, 1066308: 1, 1082403: 1, 1082433: 1, 1082436: 2, 1082466: 1, 1082467: 1, 1082498: 1, 1082690: 1, 1083427: 1, 1098787: 1, 1098818: 1, 1098819: 2, 1098849: 1, 1098850: 1, 1098882: 1, 1099073: 1, 1099811: 1, 1099841: 1, 1721381: 1, 1721412: 1, 1721413: 2, 1721443: 1, 1721444: 1, 1721476: 1, 1721665: 1, 1722405: 1, 1722435: 1, 1722466: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c200>
CCC=NN=CC=C(C#N)NC,8388608,"{541737: 1, 558113: 1, 558120: 1, 689186: 1, 689187: 1, 689188: 1, 689189: 1, 689190: 1, 689191: 1, 689217: 1, 689220: 1, 689221: 1, 689473: 1, 689475: 1, 689476: 1, 705570: 1, 705575: 1, 705606: 1, 705857: 1, 705858: 1, 705861: 1, 820259: 1, 820264: 1, 820295: 1, 820546: 1, 820547: 1, 820550: 1, 820577: 1, 1082401: 1, 1082408: 1, 1082439: 1, 1082690: 1, 1082691: 1, 1082694: 1, 1082721: 1, 1082946: 1, 1213475: 1, 1213476: 1, 1213477: 1, 1213478: 1, 1213506: 1, 1213507: 1, 1213761: 2, 1213762: 3, 1213763: 1, 1213795: 1, 1213796: 1, 1214020: 1, 1214021: 1, 1214532: 1, 1214533: 1, 1214785: 1, 1328164: 1, 1328169: 1, 1328200: 1, 1328451: 1, 1328452: 1, 1328455: 1, 1328482: 1, 1328705: 1, 1329219: 1, 1329477: 1, 1329478: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c270>
CC(C)C=NN(C)C1COC1CN,8388608,"{541730: 1, 541733: 2, 558115: 1, 558116: 1, 558118: 2, 558119: 2, 558147: 1, 574497: 2, 574498: 1, 574499: 1, 574500: 1, 574501: 2, 574502: 2, 574529: 2, 574530: 2, 574533: 1, 574534: 1, 574561: 1, 574564: 1, 574565: 1, 689186: 2, 689187: 1, 689220: 1, 689221: 1, 689249: 1, 689251: 1, 689252: 1, 1066021: 1, 1066024: 2, 1066049: 1, 1066052: 1, 1066082: 1, 1066083: 1, 1066087: 1, 1066310: 1, 1098785: 1, 1098788: 2, 1098818: 1, 1098819: 1, 1098849: 1, 1098850: 1, 1098851: 1, 1099074: 1, 1099812: 1, 1213474: 1, 1213475: 2, 1213507: 1, 1213508: 1, 1213538: 2, 1213539: 1, 1213761: 1, 1214501: 1, 1214561: 1, 1606692: 1, 1606695: 2, 1606721: 1, 1606722: 1, 1606753: 1, 1606754: 1, 1606758: 1, 1606981: 1, 1607715: 1, 1607779: 1, 1608004: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c2e0>
CCC12CC1NC(C)C2CCNC,8388608,"{541733: 1, 541734: 1, 541735: 1, 558113: 1, 558114: 1, 558115: 3, 558116: 4, 558117: 1, 558118: 2, 558145: 1, 558146: 1, 558147: 2, 558148: 2, 574497: 1, 574498: 1, 574499: 3, 574500: 2, 574501: 1, 574502: 1, 574529: 2, 574530: 5, 574531: 4, 574532: 1, 574561: 1, 574562: 2, 590882: 1, 590883: 1, 590885: 1, 590913: 2, 590914: 1, 590915: 1, 590945: 2, 590946: 1, 1082401: 1, 1082402: 1, 1082404: 1, 1082405: 1, 1082406: 2, 1082433: 1, 1082434: 2, 1082435: 2, 1082436: 1, 1082437: 2, 1082465: 2, 1082466: 1, 1082467: 1, 1082468: 1, 1082469: 1, 1082498: 1, 1082500: 1, 1083461: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c350>
CC1=CC2C(=O)C3CCNC2C13C,8388608,"{541731: 1, 558115: 1, 558116: 2, 558117: 1, 558145: 1, 574498: 2, 574499: 4, 574529: 1, 574530: 2, 574531: 3, 574561: 1, 574562: 2, 590881: 1, 590882: 1, 590914: 1, 590915: 1, 590945: 2, 590946: 1, 689186: 1, 689187: 1, 689220: 2, 689249: 1, 689250: 1, 689251: 1, 689282: 1, 705569: 1, 705570: 1, 705571: 1, 705572: 1, 705602: 1, 705603: 2, 705604: 1, 705633: 2, 705634: 4, 705665: 1, 705666: 1, 705857: 1, 705858: 1, 705891: 1, 1082403: 1, 1082404: 1, 1082433: 1, 1082434: 1, 1082465: 1, 1082466: 1, 1082467: 1, 1082498: 1, 1082691: 1, 1082723: 2, 1721380: 1, 1721381: 1, 1721411: 1, 1721412: 1, 1721442: 2, 1721443: 1, 1721475: 1, 1721667: 1, 1721697: 1, 1721700: 1, 1722436: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c3c0>
C1=C2C(=NN3CCNCC23)CO1,8388608,"{558145: 1, 558146: 1, 558147: 1, 558148: 2, 558149: 1, 574529: 1, 574530: 1, 574531: 2, 689218: 1, 689219: 1, 689220: 1, 689221: 1, 689250: 1, 705601: 1, 705602: 2, 705603: 3, 705604: 2, 705633: 1, 705634: 1, 705857: 1, 705858: 1, 705889: 1, 1082433: 2, 1082434: 1, 1082437: 1, 1082466: 1, 1082692: 1, 1082723: 1, 1082724: 1, 1098817: 1, 1098818: 2, 1098819: 1, 1098849: 1, 1099075: 1, 1099106: 2, 1099843: 1, 1213506: 2, 1213507: 2, 1213538: 1, 1213763: 1, 1213793: 1, 1213794: 1, 1214532: 1, 1214561: 1, 1606721: 1, 1606724: 1, 1606725: 1, 1606726: 1, 1606755: 1, 1606977: 1, 1607010: 2, 1607749: 1, 1607780: 1, 1608003: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c430>
CC1=NOC(=O)C2C1C(C#N)N2C,8388608,"{541733: 1, 574498: 3, 574499: 3, 574561: 2, 574562: 1, 705569: 1, 705571: 1, 705572: 2, 705633: 2, 705634: 3, 705635: 1, 705891: 1, 820259: 1, 820260: 1, 820321: 1, 820322: 1, 820323: 1, 820579: 1, 820580: 1, 1098785: 1, 1098788: 1, 1098849: 2, 1098850: 1, 1099106: 1, 1099107: 1, 1099330: 1, 1213474: 1, 1213477: 1, 1213538: 1, 1213539: 2, 1213793: 1, 1213794: 1, 1214020: 1, 1214564: 1, 1328164: 1, 1328165: 1, 1328226: 1, 1328227: 1, 1328228: 1, 1328484: 1, 1328485: 1, 1328705: 1, 1329251: 1, 1329477: 1, 1606691: 1, 1606692: 1, 1606754: 1, 1606755: 1, 1606756: 1, 1607009: 1, 1607010: 1, 1607237: 1, 1607779: 1, 1608001: 1, 1608230: 1, 1721380: 1, 1721381: 1, 1721442: 1, 1721443: 1, 1721444: 1, 1721697: 1, 1721700: 1, 1721925: 1, 1722467: 1, 1722691: 1, 1722918: 1, 1723458: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c4a0>
CCC(CN)C1CN1C(C)=N,8388608,"{541734: 1, 558113: 1, 558115: 2, 558116: 1, 558117: 2, 558146: 1, 558147: 2, 574498: 1, 574499: 2, 574500: 1, 574529: 3, 574530: 3, 574561: 1, 705569: 1, 705573: 1, 705602: 1, 705604: 2, 705634: 1, 705635: 1, 1066020: 1, 1066022: 1, 1066049: 1, 1066051: 1, 1066052: 1, 1066082: 1, 1066083: 1, 1066341: 1, 1098786: 1, 1098788: 1, 1098817: 1, 1098819: 2, 1098849: 1, 1098850: 1, 1099105: 1, 1099812: 1, 1197090: 1, 1197094: 1, 1197123: 1, 1197125: 2, 1197155: 1, 1197156: 1, 1197409: 1, 1198118: 1, 1198178: 1}",<rdkit.DataStructs.cDataStructs.IntSparseIntVect object at 0x122a5c510>
